year,theta,y_1,y_n_real_obs,y_n_real_EH,term_prem,y_n_real_theta,spr_theta,r_n_real_theta,duration_theta,xb_theta
1996,0.0,0.03262504279561759,0.03364079602688686,0.02275024878685514,0.01089054724003172,0.02275024878685514,-0.009874794008762452,0.11564250228438094,9.046184224686222,0.07627433339878846
1997,0.0,0.030612471521028563,0.04192128123043326,0.024247288746598827,0.017673992483834434,0.024247288746598827,-0.006365182774429736,0.010704789479040577,8.988053530480897,-0.021920253316577015
1998,0.0,0.035804452311604965,0.03311886290044132,0.021482678477372213,0.011636184423069105,0.021482678477372213,-0.014321773834232752,0.046331143568098226,9.095829493041236,0.015718672047069664
1999,0.0,0.032642888679603146,0.025375475467149612,0.01619745944610986,0.00917801602103975,0.01619745944610986,-0.016445429233493285,0.06427091058784878,9.307108956658247,0.02846645827624382
2000,0.0,0.04083353119240325,0.04306482306112104,0.02458827785597913,0.01847654520514191,0.02458827785597913,-0.016245253336424122,-0.053505983320208034,8.974888235007489,-0.08614887199981118
2001,0.0,0.019439581635660765,0.028468883304779417,0.014102314437512526,0.014366568867266892,0.014102314437512526,-0.005337267198148239,0.10821266415462737,9.392813740890471,0.06737913296222411
2002,0.0,-0.0005342731492362085,0.02846419777744644,0.009631089514200917,0.018833108263245524,0.009631089514200917,0.010165362663437125,0.051628472412494145,9.57952287620964,0.03218889077683338
2003,0.0,-0.010277339366436196,0.01848068474380955,0.005068202517243112,0.013412482226566437,0.005068202517243112,0.015345541883679308,0.048778482886159914,9.775547718818903,0.04931275603539612
2004,0.0,-0.005326616855399346,0.019750539613929807,0.005652298343966372,0.014098241269963434,0.005652298343966372,0.010978915199365717,-5.755828252983208e-05,9.750138932237201,0.010219781083906363
2005,0.0,0.008204272208061823,0.019570585977236717,0.009858794905738717,0.009711791071498,0.009858794905738717,0.001654522697676894,-0.031155130989519754,9.569887175026716,-0.025828514134120406
2006,0.0,0.025904239552921572,0.021389396398073853,0.01578191494284101,0.005607481455232842,0.01578191494284101,-0.010122324610080561,-0.04090167553636799,9.324018165463995,-0.04910594774442981
2007,0.0,0.02939411169956745,0.025179684451860383,0.01801127906211194,0.0071684053897484445,0.01801127906211194,-0.011382832637455511,-0.0027753524834038257,9.233813691204695,-0.028679592036325398
2008,0.0,0.005207650911926494,0.014448596882326841,0.007810549199075685,0.006638047683251156,0.007810549199075685,0.002602898287149191,0.10200218826866045,9.657059989411021,0.072608076569093
2009,0.0,-0.0031411366341472288,0.005100509702614959,0.005174044483309164,-7.353478069420556e-05,0.005174044483309164,0.008315181117456393,0.0306349286858315,9.770936534201361,0.025427277773905008
2010,0.0,-0.01877295323139794,0.015187257401284692,0.002126833070473666,0.013060424330811025,0.002126833070473666,0.020899786301871608,0.031900942391583385,9.904933865113762,0.035042079025730616
2011,0.0,-0.01500765090620661,0.012666235605159105,0.0015068052148380733,0.011159430390321032,0.0015068052148380733,0.016514456121044685,0.00764814011943692,9.932516154810816,0.02642109335083486
1920,0.25,0.004832438712107395,0.020152915521359022,0.019684221813812994,0.0004686937075460279,0.0198013952406995,0.014968956528592106,-0.09670726523396886,9.162285661296929,-0.0657088827139603
1921,0.25,0.048736530200716555,0.028259900629850544,0.03673477222419337,-0.008474871594342827,0.034616054325607666,-0.014120475875108889,-0.1011200841850487,8.599901430769878,-0.10595252289715609
1922,0.25,0.07639096133654692,0.029646035036128233,0.04394517078845067,-0.014299135752322438,0.04037038685037006,-0.03602057448617686,-0.00911630566245969,8.394963542086858,-0.057852835863176244
1923,0.25,0.04460905868015739,0.024432340687038843,0.0307990667904263,-0.006366726103387458,0.029207385264579437,-0.015401673415577952,0.12292037659754951,8.799265529679948,0.046529415261002585
1924,0.25,0.02051446122964303,0.018583018451031642,0.021608975394846946,-0.0030259569438153035,0.02085248615889312,0.00033802492925008934,0.09436946186351255,9.120657604830502,0.049760403183355166
1925,0.25,0.02508481579960746,0.018144459919865557,0.021493998335545626,-0.0033495384156800694,0.020656613731625608,-0.004428202067981852,0.02244309907495967,9.128394399031672,0.00192863784531664
1926,0.25,0.01578320288464878,0.014245147057413813,0.016196470684463726,-0.0019513236270499133,0.015708639777701247,-7.456310694753387e-05,0.06087569750525898,9.327004416811452,0.03579088170565152
1927,0.25,0.03319620395239105,0.013838544264353433,0.020111049327937985,-0.006272505063584552,0.018542923062041847,-0.014653280890349202,-0.007892449649497785,9.212487207898143,-0.023675652534146566
1928,0.25,0.04134794495677187,0.014479678878577432,0.020225517565587763,-0.00574583868701033,0.01878905789383518,-0.022558887062936687,0.01652154390452093,9.202637643917729,-0.01667466004787012
1929,0.25,0.049994080271853356,0.01637623782514116,0.02087912237447305,-0.004502884549331891,0.019753401237140075,-0.03024067903471328,0.010878898884380983,9.164192964775562,-0.030469046072390885
1930,0.25,0.025512326132067744,0.012270971177319012,0.013524590669008801,-0.0012536194916897888,0.013211185796086353,-0.01230114033598139,0.07316531051503691,9.429608787426185,0.023171230243183558
1931,0.25,0.0367915906789361,0.01732133267130944,0.0207706633809069,-0.003449330709597461,0.019908330703507535,-0.016883259975428565,-0.04324312576617777,9.158038049558154,-0.06875545189824551
1932,0.25,0.058144206859451604,0.022619220918875242,0.03317920391347532,-0.010559982994600078,0.0305392081648253,-0.027604998694626303,-0.06681877212611298,8.74955458185737,-0.10361036280504908
1933,0.25,0.04371198248749594,0.01971791322667832,0.028314417804173535,-0.008596504577495216,0.02616529165979973,-0.017546690827696214,0.06443511285700781,8.914362345713151,0.006290905997556211
1934,0.25,-0.005789159099856583,0.01051114949402521,0.007472252005866474,0.003038897488158736,0.008231976377906158,0.014021135477762741,0.1680960468606204,9.639032261494918,0.12438406437312446
1935,0.25,-0.011253323943276947,0.006833909772880755,0.005394892887802745,0.0014390168850780104,0.005754647109072248,0.017007971052349195,0.02963370385370792,9.745696281591558,0.035422862953564505
1936,0.25,-0.016836498639662148,0.004558220826300023,8.940730170581088e-05,0.004468813524594212,0.0012066106828543639,0.01804310932251651,0.04553039237038895,9.945909394812569,0.0567837163136659
1937,0.25,-0.00971172824719689,0.005804408892496369,0.0009762991461380587,0.00482810974635831,0.0021833265827276363,0.011895054829924527,-0.007531001261884756,9.902426091018087,0.009305497377777392
1938,0.25,-0.015064263766582504,0.0037599915174790326,0.0019891265399774333,0.0017708649775015992,0.002431842784352833,0.017496106550935336,-2.907053466122758e-05,9.891404968134685,0.009682657712535663
1939,0.25,0.003639916825013417,0.005385255953854275,0.00708278350323865,-0.0016975275493843747,0.006658401615892556,0.003018484790879139,-0.03514820340851299,9.706591180891404,-0.020083939641930487
1940,0.25,-0.007300737158120591,0.002130141844677559,0.0023098767218390644,-0.0001797348771615053,0.002264943002548688,0.00956568016066928,0.04491044963244366,9.89880468046776,0.04127053280743024
1941,0.25,-0.010363304419649241,-0.0008687831932387702,0.0014675370399877276,-0.002336320233226498,0.0008834569816811032,0.011246761401330345,0.014558517271045934,9.960355424209242,0.021859254429166523
1942,0.25,-0.04336977796443498,-0.0014373772843126187,-0.006205406171008476,0.004768028886695857,-0.005013398949334512,0.03835637901510047,0.05372138200893731,10.229227506181648,0.06408468642858654
1943,0.25,-0.03959234941788579,-0.0008196807332699028,-0.004897915512045649,0.004078234778775746,-0.0038783568173517127,0.035713992600534074,-0.015488961014505226,10.1766893262698,0.027880816949929756
1944,0.25,-0.01703438240889127,0.002917071479776205,0.0025270692064361692,0.0003900022733400359,0.002624569774771178,0.019658952183662447,-0.06355369386480189,9.88286988088947,-0.023961344446916104
1945,0.25,-0.01424001540817395,0.0022512620620919015,0.0025443721528390735,-0.000293110090747172,0.0024710946301522803,0.01671111003832623,0.00398786951437154,9.8896658217307,0.02102225192326281
1946,0.25,-0.013944594758884276,0.000523457432449758,9.423655343754976e-05,0.0004292208790122083,0.00020154177319060184,0.014146136532074877,0.022646661093295776,9.990936405661783,0.03688667650146973
1947,0.25,-0.06754998240280023,-0.008058327892328559,-0.016680308306599542,0.008621980414270983,-0.014524813203031797,0.053025169199768435,0.13260526285160715,10.68474314882744,0.1465498576104914
1948,0.25,-0.03236359019581071,-0.0009988092409240236,-0.0030173643761172665,0.002018555135193243,-0.0025127255923189555,0.029850864603491758,-0.13085879639399794,10.113977746661654,-0.06330881399119771
1949,0.25,-0.008656086831278983,0.0012365650115791736,0.004917392493877062,-0.0036808274822978885,0.00399718562330259,0.012653272454581574,-0.06184391154423684,9.822382047321687,-0.029480321348426125
1950,0.25,0.008370698909247958,0.004536895101946253,0.010818394535036514,-0.006281499433090261,0.009248019676763948,0.0008773207675159909,-0.04232767846342026,9.595764212712346,-0.03367159163214128
1951,0.25,-0.014287985434121922,0.0019871306131706776,0.0024715567125919726,-0.000484426099421295,0.0023504501877366487,0.01663843562185857,0.0685379006452414,9.895012636220704,0.06016720173599344
1952,0.25,-0.011896001937892756,0.0030183724635040148,0.0031889861449060724,-0.00017061368140205762,0.003146332724555558,0.015042334662448314,-0.0047289350342149365,9.85981524350729,0.009559050399906985
1953,0.25,0.009667610127166767,0.007700375614145775,0.01100484624959968,-0.003304470635453905,0.010178728590736204,0.0005111184635694377,-0.05915939536900938,9.55637196964167,-0.04726339343111663
1954,0.25,0.0020565240556011423,0.004294456570319533,0.008079248331570702,-0.003784791761251169,0.00713305039125791,0.005076526335656768,0.036238684165301,9.686142336307785,0.026571074038134235
1955,0.25,0.007951308299700444,0.006509837899662394,0.008592552439044856,-0.0020827145393824617,0.00807187380419924,0.00012056550449879647,-0.0010217034022087512,9.645875465844059,-0.0030782274578098935
1956,0.25,0.017258603202984946,0.00862091108312383,0.01115864065898767,-0.00253772957586384,0.01052420826502171,-0.006734394937963236,-0.013130704544669664,9.541808082081001,-0.021082012844370106
1957,0.25,0.01356513894971837,0.012418141936726468,0.012107968233747001,0.0003101737029794667,0.012185511659491867,-0.0013796272902265039,-0.003666326496652078,9.472214481359117,-0.020924929699637024
1958,0.25,0.0011006947568202655,0.008888836241450933,0.008502118020683463,0.0003867182207674697,0.00859879757587533,0.007498102819055065,0.042572922659202594,9.623379329235485,0.029007783709484224
1959,0.25,0.017054502555032974,0.018575720235593812,0.014886744288621676,0.0036889759469721367,0.01580898827536471,-0.0012455142796682639,-0.05357741186194734,9.322915166873926,-0.054678106618767604
1960,0.25,0.022362588566918456,0.0253016611154088,0.018789164355496137,0.006512496759912664,0.020417288545474303,-0.0019453000214441525,-0.022545503936239636,9.137860366582553,-0.03960000649127261
1961,0.25,0.01055122863674757,0.017093862439163946,0.012231209642442037,0.004862652796721909,0.013446872841622513,0.0028956442048749427,0.07714155824045442,9.419857184393008,0.05477896967353596
1962,0.25,0.017855158333728947,0.019835758985576265,0.014415469180944631,0.005420289804631634,0.01577054163210254,-0.0020846167016264072,-0.006118086518050542,9.324481582897956,-0.016669315154798112
1963,0.25,0.016372295231609456,0.01701460289866418,0.013621665288610155,0.0033929376100540268,0.014469899691123661,-0.0019023955404857944,0.026597711515725847,9.377695743237915,0.0087425531819969
1964,0.25,0.02086494502318951,0.02008902121682453,0.015253960728016389,0.00483506048880814,0.016462725850218424,-0.004402219172971084,-0.002225391538937721,9.29633777339152,-0.018597686770547177
1965,0.25,0.026996549065538743,0.02070332362161932,0.016768241023803022,0.003935082597816299,0.017752011673257097,-0.009244537392281645,0.005766375175844496,9.244239707871042,-0.015098569847345013
1966,0.25,0.032689068829857,0.02413036432601617,0.019472213407636996,0.004658150918379175,0.02063675113723179,-0.012052317692625207,-0.006030471962505696,9.12917948203395,-0.03302702102804444
1967,0.25,0.027922503621807832,0.022893820557165052,0.018773279467312404,0.004120541089852648,0.019803414739775566,-0.008119088882032267,0.02741109228106503,9.16220541800067,-0.005277976548791967
1968,0.25,0.035357642421865204,0.032194796378223894,0.024025401506409323,0.008169394871814572,0.026067750224362966,-0.009289892197502238,-0.03132737829269758,8.918088829950106,-0.059249881914505406
1969,0.25,0.046628171101126374,0.035988902591954,0.0288529035511145,0.007135999040839502,0.030636903311324376,-0.015991267789801998,-0.01011120979583821,8.745924152949545,-0.045468852217703415
1970,0.25,0.050949717025228554,0.05146790715925091,0.037359467708226804,0.014108439451024107,0.04088657757098283,-0.010063139454245723,-0.048756296096429286,8.376931097561654,-0.09538446719755567
1971,0.25,0.02111892219435997,0.03735961211350569,0.023630711624628757,0.013728900488876934,0.02706293674684799,0.005944014552488018,0.14286262344806597,8.880174235572326,0.09191290642283742
1972,0.25,0.019796834380966345,0.03602719902919935,0.022411862322943184,0.013615336706256163,0.025815696499507226,0.006018862118540882,0.036891407209511534,8.927728768795875,0.015772485015151563
1973,0.25,0.050418826218555514,0.04074322668018523,0.032608357415573865,0.008134869264611364,0.0346420747317267,-0.015776751486828812,-0.0441574361363328,8.598958305270996,-0.06395427051729914
1974,0.25,0.0593258733667814,0.04253595950881196,0.03820336350978082,0.004332595999031144,0.0392865125095386,-0.020039360857242797,-0.0006508142932913907,8.433013532568104,-0.051069640511846905
1975,0.25,0.011831724608582922,0.045204882713704125,0.02813945019864513,0.017065432515058994,0.03240580832740988,0.020574083718826956,0.09043087980889933,8.680567839754787,0.03110500644211793
1976,0.25,0.016504021669320634,0.05056350177448095,0.02988163824150846,0.020681863532972487,0.035052104124751585,0.01854808245543095,0.012080753931868915,8.584116481308946,0.00024902932328599303
1977,0.25,0.020119801886978317,0.046874134827731666,0.029430608110415684,0.017443526717315982,0.03379148978974468,0.013671687902766363,0.04461275007945176,8.629866731713317,0.028108728410131123
1978,0.25,0.036847046587189736,0.05274328324406013,0.03804388766699403,0.0146993955770661,0.04171873656126055,0.0048716899740708156,-0.02669234662632608,8.347980547824307,-0.0468121485133044
1979,0.25,0.05686150705334729,0.06188360956272444,0.0473016515132426,0.014581958049481841,0.05094714102561306,-0.005914366027734229,-0.02609139993025672,8.036603628680886,-0.06293844651744646
1980,0.25,0.046328391129175285,0.07490261786239147,0.04930820847734025,0.02559440938505122,0.055706810823603056,0.009378419694427771,0.017455231253753867,7.882712531656068,-0.039406275799593424
1981,0.25,0.10368943996002386,0.09118840334617684,0.07190601435392188,0.019282388992254956,0.07672661160198563,-0.026962828358038232,-0.08896643540668459,7.2534694080159845,-0.13529482653585986
1982,0.25,0.09020060012374534,0.111034813026539,0.07684111722619948,0.03419369580033953,0.08538954117628436,-0.004811058947460978,0.022553246525311543,7.016233971891005,-0.08113619343471232
1983,0.25,0.062085423103779534,0.07736788736450682,0.05494051162388856,0.02242737574061826,0.06054735555904313,-0.0015380675447364059,0.23484594222275318,7.73068735823787,0.14464534209900784
1984,0.25,0.07801466453946854,0.08828624920553933,0.06279078003860969,0.025495469166929643,0.0691646473303421,-0.00885001720912644,0.002547058771713906,7.470771615549626,-0.05953836433206563
1985,0.25,0.05227111403881514,0.08558954745242178,0.054130267944836455,0.03145927950758533,0.06199508782173278,0.009723973782917644,0.11555722949464514,7.686074696788647,0.037542564955176605
1986,0.25,0.04318704307946519,0.06582293767581954,0.04304300164896709,0.022779936026852445,0.0487379856556802,0.005550942576215009,0.15063306316691888,8.109556085757628,0.09836194912810374
1987,0.25,0.04349887242720021,0.04798356386003747,0.03484381693004132,0.01313974692999615,0.03812875366254036,-0.0053701187646598494,0.12416491553772213,8.473937808749042,0.08097787245825694
1988,0.25,0.04379330376958887,0.06066154811584148,0.04010508305853837,0.02055646505730311,0.045244199322864144,0.0014508955532752735,-0.015051644684252852,8.226953077604655,-0.05855051711145306
1989,0.25,0.05915448939143162,0.06452811756774267,0.04547605178240301,0.01905206578533966,0.05023906822873792,-0.008915421162693699,0.00914651611132783,8.059879518703077,-0.03464678765826104
1990,0.25,0.05040771655283857,0.05629025335951207,0.038992758400784575,0.017297494958727497,0.04331713214046645,-0.0070905844123721196,0.09910710304809739,8.29278494838145,0.03995261365666577
1991,0.25,0.031006694799008208,0.05430161119748641,0.033166243065063966,0.021135368132422443,0.03845008509816958,0.00744339029916137,0.07881145955359353,8.462550254086976,0.02840374300075496
1992,0.25,0.013747882119848787,0.04629343682107388,0.023441840159211157,0.022851596661862726,0.02915473932467684,0.015406857204828053,0.10781707006197408,8.801238992211898,0.07681037526296587
1993,0.25,0.009831529711302859,0.04236865792029418,0.020645872433396058,0.02172278548689812,0.02607656880512059,0.01624503909381773,0.053168283206516204,8.91775183114962,0.03942040108666742
1994,0.25,0.01916543174243665,0.034456967968153604,0.02011468336119246,0.014342284606961145,0.023700254512932745,0.004534822770496095,0.044891635643477895,9.009232404545802,0.03506010593217504
1995,0.25,0.03936816888559248,0.053516707751985214,0.03350109955032176,0.020015608201663454,0.03850500160073762,-0.0008631672848548599,-0.09487440560381918,8.460606334463758,-0.11403983734625583
1996,0.25,0.03262504279561759,0.03364079602688686,0.02275024878685514,0.01089054724003172,0.02547288559686307,-0.0071521571987545225,0.13573248881071065,8.940863989531868,0.09636431992511817
1997,0.25,0.030612471521028563,0.04192128123043326,0.024247288746598827,0.017673992483834434,0.028665786867557434,-0.0019466846534711285,0.00011849087427565075,8.819598399743162,-0.03250655192134194
1998,0.25,0.035804452311604965,0.03311886290044132,0.021482678477372213,0.011636184423069105,0.024391724583139488,-0.011412727728465476,0.062087237467194634,8.982473582642534,0.03147476594616607
1999,0.25,0.032642888679603146,0.025375475467149612,0.01619745944610986,0.00917801602103975,0.0184919634513698,-0.014150925228233347,0.07148641196139227,9.214528347155902,0.035681959649787306
2000,0.25,0.04083353119240325,0.04306482306112104,0.02458827785597913,0.01847654520514191,0.02920741415726461,-0.011626117035138644,-0.06953041012475483,8.799264446797983,-0.10217329880435798
2001,0.25,0.019439581635660765,0.028468883304779417,0.014102314437512526,0.014366568867266892,0.017693956654329247,-0.0017456249813315172,0.11900391391962784,9.246576610300929,0.07817038272722458
2002,0.25,-0.0005342731492362085,0.02846419777744644,0.009631089514200917,0.018833108263245524,0.014339366580012298,0.014873639729248506,0.045357840698339064,9.383060307109735,0.0259182590626783
2003,0.25,-0.010277339366436196,0.01848068474380955,0.005068202517243112,0.013412482226566437,0.008421323073884721,0.018698662440320916,0.06395068219197891,9.63094798010163,0.06448495534121512
2004,0.25,-0.005326616855399346,0.019750539613929807,0.005652298343966372,0.014098241269963434,0.00917685866145723,0.014503475516856577,0.0019003347204308713,9.598785597190092,0.012177674086867067
2005,0.25,0.008204272208061823,0.019570585977236717,0.009858794905738717,0.009711791071498,0.012286742673613217,0.004082470465551394,-0.0175643671912014,9.467997224865993,-0.012237750335802053
2006,0.25,0.025904239552921572,0.021389396398073853,0.01578191494284101,0.005607481455232842,0.01718378530664922,-0.008720454246272352,-0.029181400752986114,9.267149145707757,-0.03738567296104794
2007,0.25,0.02939411169956745,0.025179684451860383,0.01801127906211194,0.0071684053897484445,0.01980338040954905,-0.0095907312900184,-0.004472798110389337,9.162206782078325,-0.03037703766331091
2008,0.25,0.005207650911926494,0.014448596882326841,0.007810549199075685,0.006638047683251156,0.009470061119888474,0.00426241020796198,0.10414606919699738,9.5863453685674,0.07475195749742994
2009,0.25,-0.0031411366341472288,0.005100509702614959,0.005174044483309164,-7.353478069420556e-05,0.0051556607881356135,0.008296797422282842,0.0465149924265803,9.771737230118562,0.0413073415146538
2010,0.25,-0.01877295323139794,0.015187257401284692,0.002126833070473666,0.013060424330811025,0.005391939153176422,0.024164892384574362,0.00308308905683561,9.761453270707365,0.0062242256909828386
2011,0.25,-0.01500765090620661,0.012666235605159105,0.0015068052148380733,0.011159430390321032,0.004296662812418331,0.01930431371862494,0.014988151631239795,9.809254355395103,0.03376110486263774
1920,0.5,0.004832438712107395,0.020152915521359022,0.019684221813812994,0.0004686937075460279,0.01991856866758601,0.015086129955478613,-0.08174536598285798,9.157631533214392,-0.05074698346284943
1921,0.5,0.048736530200716555,0.028259900629850544,0.03673477222419337,-0.008474871594342827,0.03249733642702196,-0.016239193773694593,-0.08269438385576927,8.677205505656683,-0.08752682256787667
1922,0.5,0.07639096133654692,0.029646035036128233,0.04394517078845067,-0.014299135752322438,0.03679560291228945,-0.039595358424257474,-0.000501338698453202,8.521423756056546,-0.04923786889916976
1923,0.5,0.04460905868015739,0.024432340687038843,0.0307990667904263,-0.006366726103387458,0.027615703738732574,-0.016993354941424815,0.10584151463448399,8.859215760885595,0.029450553297937068
1924,0.5,0.02051446122964303,0.018583018451031642,0.021608975394846946,-0.0030259569438153035,0.020095996922939292,-0.00041846430670373913,0.08671470206265394,9.1505905525508,0.04210564338249655
1925,0.5,0.02508481579960746,0.018144459919865557,0.021493998335545626,-0.0033495384156800694,0.01981922912770559,-0.00526558667190187,0.022351817900021415,9.161577079975297,0.001837356670378383
1926,0.5,0.01578320288464878,0.014245147057413813,0.016196470684463726,-0.0019513236270499133,0.01522080887093877,-0.0005623940137100113,0.0573495904994278,9.346920380888477,0.03226477469982034
1927,0.5,0.03319620395239105,0.013838544264353433,0.020111049327937985,-0.006272505063584552,0.01697479679614571,-0.01622140715624534,0.0005804113101966768,9.275595508080288,-0.015202791574452104
1928,0.5,0.04134794495677187,0.014479678878577432,0.020225517565587763,-0.00574583868701033,0.0173525982220826,-0.02399534673468927,0.013848265012716049,9.260334546132535,-0.019347938939675
1929,0.5,0.049994080271853356,0.01637623782514116,0.02087912237447305,-0.004502884549331891,0.018627680099807104,-0.031366400172046255,0.0068199953383673295,9.209093782038284,-0.03452794961840454
1930,0.5,0.025512326132067744,0.012270971177319012,0.013524590669008801,-0.0012536194916897888,0.012897780923163907,-0.012614545208903837,0.06566495980249507,9.44259831853875,0.01567087953064171
1931,0.5,0.0367915906789361,0.01732133267130944,0.0207706633809069,-0.003449330709597461,0.019045998026108173,-0.017745592652827928,-0.03900914645216452,9.192371811562603,-0.06452147258423227
1932,0.5,0.058144206859451604,0.022619220918875242,0.03317920391347532,-0.010559982994600078,0.02789921241617528,-0.030244994443276323,-0.053482825984798005,8.848494187506592,-0.0902744166637341
1933,0.5,0.04371198248749594,0.01971791322667832,0.028314417804173535,-0.008596504577495216,0.024016165515425927,-0.019695816972070016,0.05837528344652207,8.996992871271555,0.00023107658707046536
1934,0.5,-0.005789159099856583,0.01051114949402521,0.007472252005866474,0.003038897488158736,0.008991700749945843,0.014780859849802427,0.1441667031396408,9.60665344875425,0.10045472065214486
1935,0.5,-0.011253323943276947,0.006833909772880755,0.005394892887802745,0.0014390168850780104,0.00611440133034175,0.017367725273618698,0.03375561972278002,9.730103165885108,0.0395447788226366
1936,0.5,-0.016836498639662148,0.004558220826300023,8.940730170581088e-05,0.004468813524594212,0.002323814064002917,0.019160312703665066,0.03920661922477017,9.896193666375293,0.05045994316804712
1937,0.5,-0.00971172824719689,0.005804408892496369,0.0009762991461380587,0.00482810974635831,0.0033903540193172136,0.013102082266514103,-0.007164331931400314,9.849058966877184,0.009672166708261834
1938,0.5,-0.015064263766582504,0.0037599915174790326,0.0019891265399774333,0.0017708649775015992,0.002874559028728233,0.017938822795310738,0.007954654305858965,9.871814360851985,0.017666382553055856
1939,0.5,0.003639916825013417,0.005385255953854275,0.00708278350323865,-0.0016975275493843747,0.006234019728546463,0.002594102903533046,-0.026929952652637,9.724926278466642,-0.011865688886054496
1940,0.5,-0.007300737158120591,0.002130141844677559,0.0023098767218390644,-0.0001797348771615053,0.002220009283258312,0.009520746441378902,0.04125596494468064,9.900798207940584,0.03761604811966722
1941,0.5,-0.010363304419649241,-0.0008687831932387702,0.0014675370399877276,-0.002336320233226498,0.00029937692337447873,0.010662681343023719,0.01931517035022503,9.986540801181182,0.02661590750834562
1942,0.5,-0.04336977796443498,-0.0014373772843126187,-0.006205406171008476,0.004768028886695857,-0.003821391727660547,0.03954838623677443,0.03733083253812908,10.17406253108019,0.04769413695777832
1943,0.5,-0.03959234941788579,-0.0008196807332699028,-0.004897915512045649,0.004078234778775746,-0.002858798122657776,0.03673355129522801,-0.01265228565197388,10.129818457350124,0.0307174923124611
1944,0.5,-0.01703438240889127,0.002917071479776205,0.0025270692064361692,0.0003900022733400359,0.002722070343106187,0.019756452751997455,-0.053811114049432875,9.878555939775762,-0.014218764631547087
1945,0.5,-0.01424001540817395,0.0022512620620919015,0.0025443721528390735,-0.000293110090747172,0.0023978171074654875,0.016637832515639436,0.0056009708343954315,9.892912905903424,0.0226353532432867
1946,0.5,-0.013944594758884276,0.000523457432449758,9.423655343754976e-05,0.0004292208790122083,0.00030884699294365394,0.01425344175182793,0.020974846398943252,9.986115467952715,0.0352148618071172
1947,0.5,-0.06754998240280023,-0.008058327892328559,-0.016680308306599542,0.008621980414270983,-0.01236931809946405,0.05518066430333618,0.11423630243508669,10.579075791489348,0.12818089719397097
1948,0.5,-0.03236359019581071,-0.0009988092409240236,-0.0030173643761172665,0.002018555135193243,-0.002008086808520645,0.030355503387290067,-0.11162033792856196,10.090941268488615,-0.04407035552576173
1949,0.5,-0.008656086831278983,0.0012365650115791736,0.004917392493877062,-0.0036808274822978885,0.003076978752728118,0.0117330655840071,-0.048236119172247245,9.862875342246477,-0.015872528976436533
1950,0.5,0.008370698909247958,0.004536895101946253,0.010818394535036514,-0.006281499433090261,0.007677644818491383,-0.0006930540907565744,-0.037698151079435235,9.662755272451191,-0.029042064248156252
1951,0.5,-0.014287985434121922,0.0019871306131706776,0.0024715567125919726,-0.000484426099421295,0.0022293436628813253,0.016517329097003246,0.05487494438015433,9.90038403264676,0.04650424547090637
1952,0.5,-0.011896001937892756,0.0030183724635040148,0.0031889861449060724,-0.00017061368140205762,0.0031036793042050438,0.014999681242097801,-0.005552579318330263,9.861697077593305,0.008735406115791659
1953,0.5,0.009667610127166767,0.007700375614145775,0.01100484624959968,-0.003304470635453905,0.009352610931872727,-0.00031499919529403946,-0.052272459838778054,9.591325885999865,-0.0403764579008853
1954,0.5,0.0020565240556011423,0.004294456570319533,0.008079248331570702,-0.003784791761251169,0.006186852450945118,0.004130328395343975,0.03655067371788972,9.726967134535244,0.026883063590722952
1955,0.5,0.007951308299700444,0.006509837899662394,0.008592552439044856,-0.0020827145393824617,0.007551195169353625,-0.00040011313034681896,-0.005719721612848394,9.668178379783871,-0.007776245668449536
1956,0.5,0.017258603202984946,0.00862091108312383,0.01115864065898767,-0.00253772957586384,0.009889775871055748,-0.007368827331929197,-0.012720039508520506,9.568577233644055,-0.020671347808220948
1957,0.5,0.01356513894971837,0.012418141936726468,0.012107968233747001,0.0003101737029794667,0.012263055085236734,-0.0013020838644816363,-0.010445850372656107,9.468983803354147,-0.027704453575641053
1958,0.5,0.0011006947568202655,0.008888836241450933,0.008502118020683463,0.0003867182207674697,0.008695477131067199,0.007594782374246933,0.04247681499630186,9.619259847257386,0.02891167604658349
1959,0.5,0.017054502555032974,0.018575720235593812,0.014886744288621676,0.0036889759469721367,0.016731232262107744,-0.0003232702929252297,-0.06056678441230309,9.285453205990521,-0.06166747916912336
1960,0.5,0.022362588566918456,0.0253016611154088,0.018789164355496137,0.006512496759912664,0.02204541273545247,-0.00031717583146598574,-0.027299161377978526,9.07374126719574,-0.0443536639330115
1961,0.5,0.01055122863674757,0.017093862439163946,0.012231209642442037,0.004862652796721909,0.014662536040802992,0.004111307404055421,0.08165284897566165,9.36978690745057,0.05929026040874319
1962,0.5,0.017855158333728947,0.019835758985576265,0.014415469180944631,0.005420289804631634,0.017125614083260448,-0.0007295442504684987,-0.005952902310986413,9.269499053495746,-0.016504130947733984
1963,0.5,0.016372295231609456,0.01701460289866418,0.013621665288610155,0.0033929376100540268,0.015318134093637168,-0.0010541611379722877,0.03207256814666265,9.34294216943495,0.014217409812933703
1964,0.5,0.02086494502318951,0.02008902121682453,0.015253960728016389,0.00483506048880814,0.017671490972420458,-0.0031934540507690505,-0.004315786250093767,9.247481154139415,-0.020688081481703223
1965,0.5,0.026996549065538743,0.02070332362161932,0.016768241023803022,0.003935082597816299,0.01873578232271117,-0.008260766742827573,0.008893768118384215,9.204768286684487,-0.011971176904805293
