year,rtb,xr,cape,y_1_nom,spr_nom,y_10_nom_obs,y_1_real,y_10_real_EH,y_10_nom_EH,pi_10_VAR,term_prem_nom,y_10_real_obs_implied,spr_real_obs_implied,long_yield_pct,maturity_n,long_yield_source
1995,0.014922698091867637,-0.029870592923251275,-3.0066286628149888,0.06250520535139711,0.012416721165862149,0.07492192651725926,0.0157131825951508,0.01762707591656543,0.05256557728239354,0.034938501365828115,0.02235634923486572,0.03998342515143115,0.02427024255628035,7.78,20,shiller
1996,0.035591864519650074,0.23955977049846525,-3.2093290064565556,0.05524547422597851,-0.0002839161520041683,0.05496155807397434,0.02356695344993367,0.017313178705872775,0.045973345907662236,0.02866016720178946,0.008988212166312105,0.02630139087218488,0.0027344374222512124,5.65,20,shiller
1997,0.02525917647291323,0.18557241254890952,-3.3440226193338787,0.0561912796497425,0.0075344112308023195,0.06372569088054482,0.014200822744022523,0.015546384291502426,0.04728282921534535,0.03173644492384292,0.016442861665199468,0.0319892459567019,0.017788423212679375,6.58,20,shiller
1998,0.040600068906488665,0.18944287683043698,-3.4922551514112237,0.05524547422597851,-0.00132563223654808,0.05391984198943043,0.027281207637284446,0.015516648910198489,0.04327867586191169,0.027762026951713203,0.01064116612751874,0.026157815037717226,-0.0011233925995672196,5.54,20,shiller
1999,0.03867559526975105,0.21751832348346203,-3.703200360596768,0.05173819540441443,-0.005618259790861314,0.04611993561355312,0.02739245681812564,0.01388549044348598,0.039367209851126225,0.025481719407640248,0.0067527257624268935,0.02063821620591287,-0.006754240612212768,4.72,20,shiller
2000,0.02471763828577999,0.09203668449803024,-3.7790075516143142,0.06400712997429238,0.0004688892100724179,0.0644760191843648,0.02316465367275823,0.014793316918352565,0.04590538307011323,0.031112066151760664,0.018570636114251568,0.03336395303260413,0.010199299359845898,6.66,20,shiller
2001,0.02736447284434302,-0.11747400040504727,-3.6103466142689697,0.04526013140486457,0.005052682468724527,0.050312813873589095,0.023889202807138788,0.010622915159920383,0.03708425500906965,0.02646133984914927,0.013228558864519444,0.023851474024439826,-3.772878269896196e-05,5.16,20,shiller
2002,0.03390282590788299,-0.18945526660102532,-3.4103951004331607,0.01833095668472346,0.03084008732172592,0.04917104400644938,0.002499262128937793,0.003454462190531619,0.030257590301199084,0.026803128110667464,0.018913453705250296,0.022367915895781916,0.019868653766844123,5.04,20,shiller
2003,-0.007311473928614191,-0.24031092600769383,-3.13106479340144,0.011730922875698666,0.027970443975853403,0.03970136685155207,-0.012050371355683528,0.003144117188946417,0.02909931835851119,0.025955201169564773,0.010602048493040878,0.013746165681987296,0.025796537037670826,4.05,20,shiller
2004,-0.00734842393425481,0.23972736995450217,-3.319934553901899,0.01479008547263543,0.025871896246254203,0.040661981718889635,-0.02662116596275951,0.0045822062714126035,0.03248168749112999,0.02789948121971739,0.008180294227759642,0.012762500499172245,0.039383666461931754,4.15,20,shiller
2005,-0.014475104921658979,0.04610666695155117,-3.280431803819315,0.033531483208792325,0.007802380284184868,0.04133386349297719,-0.0038348825012112196,0.009770905468560843,0.036656180835186083,0.02688527536662524,0.004677682657791109,0.014448588126351952,0.01828347062756317,4.22,20,shiller
2006,-0.005548039710584644,0.06489721541902035,-3.275963002067896,0.051833148640017285,-0.008582106645702352,0.04325104199431493,0.017175725531210946,0.015552453166177057,0.04186171126971121,0.02630925810353415,0.0013893307246037254,0.016941783890780784,-0.0002339416404301617,4.42,20,shiller
2007,0.03128919849345382,0.07516560942939551,-3.303494017892406,0.05202302806715191,-0.005521194415732129,0.04650183365141978,0.03043736575056382,0.015820944404708166,0.04139707905306258,0.025576134648354412,0.0051047545983572,0.020925699003065366,-0.009511666747498454,4.76,20,shiller
2008,0.009637163361097212,-0.06403881203770355,-3.178983304954095,0.03362818097998405,0.0030894019551787194,0.03671758293516277,0.014737450192328985,0.010898554030123114,0.03469457178252427,0.023796017752401154,0.002023011152638504,0.012921565182761618,-0.0018158850095673675,3.74,20,shiller
2009,0.03380340231576104,-0.473607522800403,-2.7196264000683232,0.01009883467741447,0.014788880830364521,0.02488771550777899,0.02582029768348651,0.006505799940736951,0.02492364222946937,0.01841784228873242,-3.592672169037969e-05,0.006469873219046571,-0.01935042446443994,2.52,20,shiller
2010,-0.015819452252138592,0.2708047296604516,-3.0217829782247834,0.004539680042031836,0.032081503413613474,0.03662118345564531,-0.037796343848809144,0.0036255733940324802,0.031330509409243174,0.027704936015210693,0.005290674046402134,0.008916247440434615,0.04671259128924376,3.73,20,shiller
2011,-0.011647073319375648,0.1482419870925305,-3.1345502675306607,0.003643354914798589,0.02969470469571178,0.03333805961051037,-0.03047665562335158,0.0025586302691758367,0.028504725719180148,0.02594609545000431,0.00483333389133022,0.007391964160506057,0.03786861978385764,3.39,20,shiller
