year,rtb,xr,cape,y_1_nom,spr_nom,y_10_nom_obs,y_1_real,y_10_real_EH,y_10_nom_EH,pi_10_VAR,term_prem_nom,y_10_real_obs_implied,spr_real_obs_implied,long_yield_pct,maturity_n,long_yield_source
1988,0.020954369433285873,-0.07693782422492908,-2.6317691699238717,0.07352923328811549,0.020689441950866264,0.09421867523898175,0.02765443864822826,0.024858995277817802,0.06649793212498041,0.041638936847162605,0.027720743114001342,0.05257973839181915,0.024925299743590888,9.88,10,aaa
1989,0.0279132169286999,0.09503772257398012,-2.713904527225895,0.08883471370049074,0.0030149399293882273,0.09184965362987897,0.038596187729491006,0.03366849578948628,0.07401833858904791,0.04034984279956163,0.01783131504083106,0.05149981083031734,0.012903623100826336,9.62,10,aaa
1990,0.038119621121474316,0.12104015894603808,-2.836082377785895,0.0809346174959992,0.005151331417129701,0.0860859489131289,0.038444115054047164,0.030460404301763805,0.06795274290923,0.03749233860746619,0.018133206003898908,0.04859361030566271,0.01014949525161555,8.99,10,aaa
1991,0.025958943423434813,-0.08763406852760414,-2.747667638037535,0.06691070528262688,0.01963389611755892,0.0865446014001858,0.028735033641461256,0.022288708080513652,0.06028723976769969,0.03799853168718603,0.026257361632486112,0.04854606971299977,0.019811036071538512,9.04,10,aaa
1992,0.04124006207800797,0.20794755698704082,-2.9843208204602822,0.038354953876463996,0.04045622654782577,0.07881118042428976,0.003781129772272419,0.009412699213460796,0.04672202261936966,0.03730932340590887,0.0320891578049201,0.0415018570183809,0.037720727246108476,8.2,10,aaa
1993,0.006289506311514863,0.03513653197197707,-3.0117734631024304,0.03382154847551067,0.04230581191204023,0.0761273603875509,-0.00789636181635826,0.004838379533183511,0.043043477728129526,0.03820509819494602,0.033083882659421374,0.03792226219260488,0.04581862400896314,7.91,10,aaa
1994,0.008889509140028052,0.07684161236215356,-3.0639503409363216,0.04258044753511839,0.024330257747508494,0.06691070528262688,0.004317765063980093,0.011014299066774624,0.04451479855195437,0.03350049948517975,0.02239590673067251,0.033410205797447134,0.02909244073346704,6.92,10,aaa
1995,0.014922698091867637,-0.029870592923251275,-3.0066286628149888,0.06250520535139711,0.018706050073426114,0.08121125542482323,0.020260580834899344,0.018836150339750102,0.05623080058729938,0.037394650247549274,0.024980454837523848,0.043816605177273954,0.02355602434237461,8.46,10,aaa
1996,0.035591864519650074,0.23955977049846525,-3.2093290064565556,0.05524547422597851,0.010635894887534199,0.06588136911351271,0.021386204461596933,0.018752927379525986,0.049863628738080965,0.03111070135855498,0.016017740375431744,0.034770667754957726,0.013384463293360793,6.81,10,aaa
1997,0.02525917647291323,0.18557241254890952,-3.3440226193338787,0.0561912796497425,0.015384918839479421,0.07157619848922192,0.016094808400845345,0.016430597311700358,0.050679020522381615,0.03424842321068126,0.020897177966840305,0.03732777527854066,0.021232966877695318,7.42,10,aaa
1998,0.040600068906488665,0.18944287683043698,-3.4922551514112237,0.05524547422597851,0.00876165574831387,0.06400712997429238,0.02604573224485164,0.017125169550465596,0.04658943415227368,0.029464264601808083,0.0174176958220187,0.0345428653724843,0.008497133127632658,6.61,10,aaa
1999,0.03867559526975105,0.21751832348346203,-3.703200360596768,0.05173819540441443,0.008792304335617923,0.060530499740032356,0.022637443998305442,0.014480465800561972,0.043037997206196096,0.028557531405634124,0.01749250253383626,0.031972968334398236,0.009335524336092794,6.24,10,aaa
2000,0.02471763828577999,0.09203668449803024,-3.7790075516143142,0.06400712997429238,0.010914796542966884,0.07492192651725926,0.023360108708987287,0.016270504427683238,0.051000344971233555,0.034729840543550314,0.023921581546025708,0.04019208597370895,0.016831977264721663,7.78,10,aaa
2001,0.02736447284434302,-0.11747400040504727,-3.6103466142689697,0.04526013140486457,0.023799404526630083,0.06905953593149465,0.02004565869135761,0.008210258150133643,0.03941546818435955,0.031205210034225907,0.0296440677471351,0.03785432589726874,0.01780866720591113,7.15,10,aaa
2002,0.03390282590788299,-0.18945526660102532,-3.4103951004331607,0.01833095668472346,0.04511321587181131,0.06344417255653477,0.0061635729892341885,-0.0030953205668715184,0.02596949846432704,0.029064819031198556,0.03747467409220773,0.034379353525336206,0.02821578053610202,6.55,10,aaa
2003,-0.007311473928614191,-0.24031092600769383,-3.13106479340144,0.011730922875698666,0.04814047416169167,0.059871397037390334,-0.013636743841504987,-0.006175188114364695,0.024979782218379907,0.0311549703327446,0.03489161481901043,0.028716426704645734,0.04235317054615072,6.17,10,aaa
2004,-0.00734842393425481,0.23972736995450217,-3.319934553901899,0.01479008547263543,0.039129756516795,0.05391984198943043,-0.02626391773553671,-0.0028211439102924047,0.029363497703378448,0.03218464161367085,0.02455634428605198,0.021735200375759576,0.047999118111296285,5.54,10,aaa
2005,-0.014475104921658979,0.04610666695155117,-3.280431803819315,0.033531483208792325,0.018681388238141916,0.05221287144693424,-0.004992636934812656,0.0062298350110572415,0.035502289923541465,0.029272454912484223,0.016710581523392776,0.022940416534450017,0.027933053469262673,5.36,10,aaa
2006,-0.005548039710584644,0.06489721541902035,-3.275963002067896,0.051833148640017285,-0.0002848867594406751,0.05154826188057661,0.014438526957305239,0.0163387254576146,0.04345980607003082,0.027121080612416217,0.008088455810545792,0.024427181268160392,0.009988654310855154,5.29,10,aaa
2007,0.03128919849345382,0.07516560942939551,-3.303494017892406,0.05202302806715191,0.000569422052018681,0.05259245011917059,0.0302218795605612,0.018010257248970114,0.04227297850587548,0.02426272125690537,0.010319471613295106,0.02832972886226522,-0.0018921506982959822,5.4,10,aaa
2008,0.009637163361097212,-0.06403881203770355,-3.178983304954095,0.03362818097998405,0.018299911880375143,0.051928092860359196,0.010535184232145521,0.007859185490994805,0.033823028937431644,0.02596384344643684,0.01810506392292755,0.025964249413922356,0.015429065181776835,5.33,10,aaa
2009,0.03380340231576104,-0.473607522800403,-2.7196264000683232,0.01009883467741447,0.03916740662550358,0.049266241302918054,0.01920801181516945,-0.0008906092411864958,0.019608265728578995,0.02049887496976549,0.02965797557433906,0.028767366333152564,0.009559354517983114,5.05,10,aaa
2010,-0.015819452252138592,0.2708047296604516,-3.0217829782247834,0.004539680042031836,0.0467236138955097,0.05126329393754153,-0.03798665912280055,-0.005758740604896205,0.02679203305640193,0.03255077366129814,0.0244712608811396,0.018712520276243396,0.05669917939904395,5.26,10,aaa
2011,-0.011647073319375648,0.1482419870925305,-3.1345502675306607,0.003643354914798589,0.045527689091650794,0.04917104400644938,-0.03126298864928746,-0.006932050931630117,0.023359670462867563,0.030291721394497678,0.025811373543581817,0.0188793226119517,0.050142311261239164,5.04,10,aaa
