year,rtb,xr,cape,y_1_nom,spr_nom,y_10_nom_obs,y_1_real,y_10_real_EH,y_10_nom_EH,pi_10_VAR,term_prem_nom,y_10_real_obs_implied,spr_real_obs_implied,long_yield_pct,maturity_n,long_yield_source
1955,0.025302639329920603,0.36243494115127484,-2.7720123726178567,0.017938145131012995,0.007827062755013416,0.02576520788602641,0.0010510141493960661,0.009487812752646067,0.02905962147912202,0.019571808726475952,-0.0032944135930956103,0.006193399159550457,0.0051423850101543905,2.61,10,shiller
1956,0.014199823020405837,0.2359634454177444,-2.906495807548065,0.03159556158975056,-0.0030081047378380105,0.02858745685191255,0.012059490634683128,0.014194511153219685,0.03371995959822531,0.019525448445005623,-0.005132502746312759,0.009062008406906926,-0.0029974822277762016,2.9,10,shiller
1957,0.0021816763834571554,0.03562904301764726,-2.8164728284191156,0.037873652428081515,-0.00385877384080386,0.034014878587277655,0.01609287180267372,0.015287669691457093,0.03679149635944786,0.021503826667990767,-0.002776617772170205,0.012511051919286888,-0.0035818198833868324,3.46,10,shiller
1958,0.0022827073253789826,-0.09587405158950779,-2.6238299472877906,0.025082780367463156,0.0053494267527388235,0.03043220712020198,0.010762646280962573,0.0097383484643544,0.030217022268617715,0.020478673804263315,0.00021518485158426512,0.009953533315938665,-0.0008091129650239087,3.09,10,shiller
1959,0.011193668206796063,0.3093376027803918,-2.889278902224295,0.03671758293516277,0.002695419421672264,0.039413002356835036,0.004856064927687075,0.01466550985242263,0.04010650098305654,0.025440991130633913,-0.0006934986262215059,0.013972011226201123,0.009115946298514048,4.02,10,shiller
1960,0.026425896898615048,0.038750741579881655,-2.908990950698765,0.04190940307720962,0.0042105325363435,0.04611993561355312,0.020643030254005774,0.015086434875385293,0.04057487313196025,0.025488438256574958,0.005545062481592866,0.02063149735697816,-1.1532897027613509e-05,4.72,10,shiller
1961,0.02498852558887244,0.02006249779428681,-2.916170370376293,0.028684633859908954,0.008996433107779537,0.03768106696768849,0.013587915543328208,0.009608923891291764,0.03234093007862912,0.022732006187337356,0.00534013688905937,0.014949060780351135,0.0013611452370229267,3.84,10,shiller
1962,0.021995645709112464,0.14714121188703141,-3.0539036014461907,0.03333805961051037,0.006651588605648101,0.03998964821615847,0.010469102778798593,0.011152007492177972,0.035560796030678854,0.024408788538500883,0.004428852185479615,0.015580859677657587,0.0051117568988589945,4.08,10,shiller
1963,0.020092832860489865,-0.05870412897846332,-2.9579905142583103,0.0344014267173324,0.0031833336099388113,0.03758476032727121,0.020061703195216156,0.01185778810444029,0.03373459873754188,0.02187681063310159,0.0038501615897293326,0.015707949694169623,-0.0043537535010465325,3.83,10,shiller
1964,0.018087851225808613,0.1591033929391133,-3.0739525306642927,0.04008572353928564,0.0007682704689804115,0.04085399400826605,0.014676261025574984,0.014421172668721463,0.03878299839341671,0.024361825724695245,0.002070995614849344,0.016492168283570807,0.001815907257995823,4.17,10,shiller
1965,0.03042381262754875,0.11011434311186985,-3.147136402858789,0.04363403702006131,-0.0025880675840603273,0.04104596943600098,0.025067323195687934,0.016214366550172454,0.03883252056948961,0.022618154019317157,0.0022134488665113694,0.018427815416683823,-0.006639507779004111,4.19,10,shiller
1966,0.024585842049366678,0.06694969264830053,-3.1804876739970838,0.052971884766105724,-0.007902921398527607,0.04506896336757812,0.030396334922094703,0.019642261619694554,0.043446453356957467,0.023804191737262913,0.0016225100106206508,0.021264771630315205,-0.009131563291779499,4.61,10,shiller
1967,0.018965516780910782,-0.11885435760933155,-3.0171141495226452,0.05401458830623825,-0.009232445534345067,0.044782142771893185,0.03617038463600433,0.020195620128177813,0.043052162448372074,0.02285654232019426,0.0017299803235211117,0.021925600451698925,-0.014244784184305408,4.58,10,shiller
1968,0.018189861788093245,0.09591506661525198,-3.06858934455813,0.059871397037390334,-0.006046310342482875,0.05382508669490746,0.027124849933027793,0.021900864678777658,0.05023648517880541,0.028335620500027754,0.003588601516102047,0.025489466194879705,-0.0016353837381480885,5.53,10,shiller
1969,0.016823143468876707,0.041694047651884295,-3.053763798450418,0.07742389696480362,-0.018777701532070194,0.058646195432733424,0.042970374031579404,0.030239676334902217,0.05856036684293174,0.028320690508029524,8.582858980168279e-05,0.0303255049247039,-0.012644869106875505,6.04,10,shiller
